tid,relationship,related_tid,targrel_id
107890,OVERLAPS WITH,117086,491834
107890,OVERLAPS WITH,117022,491835
107893,OVERLAPS WITH,119680,491836
107893,OVERLAPS WITH,104709,491837
107893,OVERLAPS WITH,117095,491838
107893,SUPERSET OF,12071,491839
107893,OVERLAPS WITH,104710,491840
107893,OVERLAPS WITH,119400,491841
107893,OVERLAPS WITH,104296,491842
107893,OVERLAPS WITH,109746,491843
107893,OVERLAPS WITH,107895,491844
107893,SUPERSET OF,10007,491845
107893,OVERLAPS WITH,107894,491846
107893,OVERLAPS WITH,118297,491847
107893,OVERLAPS WITH,119353,491848
107893,OVERLAPS WITH,118296,491849
107908,SUPERSET OF,107655,491850
107908,SUPERSET OF,104382,491851
107920,SUPERSET OF,10368,491852
107920,SUBSET OF,104980,491853
107920,SUPERSET OF,10967,491854
107920,OVERLAPS WITH,117021,491855
107920,OVERLAPS WITH,119327,491856
107925,OVERLAPS WITH,117156,491857
107925,SUPERSET OF,101031,491858
107925,SUPERSET OF,101324,491859
107935,SUPERSET OF,117394,491860
107935,SUPERSET OF,11940,491861
107935,OVERLAPS WITH,104812,491862
119393,SUPERSET OF,109460,491866
119393,SUPERSET OF,108119,491867
119393,SUPERSET OF,103467,491868
120256,OVERLAPS WITH,120601,491870
120256,OVERLAPS WITH,120600,491871
120256,OVERLAPS WITH,120603,491872
120256,OVERLAPS WITH,120602,491873
120256,OVERLAPS WITH,120605,491874
120256,OVERLAPS WITH,120604,491875
120256,OVERLAPS WITH,120607,491876
120256,OVERLAPS WITH,120606,491877
120256,OVERLAPS WITH,120609,491878
120256,OVERLAPS WITH,120608,491879
120256,OVERLAPS WITH,120611,491880
120256,OVERLAPS WITH,120610,491881
120256,SUPERSET OF,36,491882
120256,OVERLAPS WITH,120613,491883
120256,OVERLAPS WITH,120612,491884
120256,OVERLAPS WITH,120615,491885
120256,OVERLAPS WITH,120614,491886
120256,OVERLAPS WITH,120616,491888
120256,OVERLAPS WITH,119855,491889
120256,OVERLAPS WITH,119857,491890
120256,OVERLAPS WITH,119856,491891
120256,OVERLAPS WITH,119859,491892
120256,OVERLAPS WITH,119858,491893
120256,OVERLAPS WITH,119861,491894
120256,OVERLAPS WITH,119860,491895
120256,OVERLAPS WITH,119863,491896
120256,OVERLAPS WITH,119862,491897
120256,OVERLAPS WITH,119865,491898
120256,OVERLAPS WITH,119864,491899
120256,OVERLAPS WITH,120124,491900
120256,OVERLAPS WITH,118348,491901
120256,OVERLAPS WITH,118371,491902
120256,OVERLAPS WITH,118370,491903
120256,OVERLAPS WITH,118373,491904
120256,OVERLAPS WITH,118372,491905
120256,OVERLAPS WITH,118375,491906
120256,OVERLAPS WITH,118374,491907
120256,OVERLAPS WITH,118377,491908
120256,OVERLAPS WITH,118379,491909
120256,OVERLAPS WITH,118378,491910
120256,OVERLAPS WITH,118381,491911
120256,OVERLAPS WITH,118380,491912
120256,OVERLAPS WITH,108414,491913
120256,OVERLAPS WITH,119441,491914
120256,OVERLAPS WITH,119443,491915
120256,OVERLAPS WITH,119442,491916
120256,OVERLAPS WITH,119445,491917
120256,OVERLAPS WITH,119444,491918
120256,OVERLAPS WITH,119447,491919
120256,OVERLAPS WITH,119446,491920
120256,OVERLAPS WITH,119449,491921
120256,OVERLAPS WITH,119448,491922
120256,OVERLAPS WITH,119451,491923
120256,OVERLAPS WITH,119450,491924
120256,OVERLAPS WITH,119453,491925
120256,OVERLAPS WITH,119452,491926
120256,OVERLAPS WITH,119455,491927
120256,OVERLAPS WITH,119454,491928
120256,OVERLAPS WITH,119457,491929
120256,OVERLAPS WITH,119456,491930
120256,OVERLAPS WITH,119459,491931
120256,OVERLAPS WITH,119715,491932
120256,OVERLAPS WITH,119458,491933
120256,OVERLAPS WITH,119461,491934
120256,OVERLAPS WITH,119460,491935
120256,OVERLAPS WITH,119462,491936
120256,OVERLAPS WITH,119468,491937
120256,OVERLAPS WITH,119471,491938
120256,OVERLAPS WITH,119472,491939
120256,OVERLAPS WITH,120251,491940
120256,OVERLAPS WITH,120253,491941
120256,OVERLAPS WITH,120252,491942
120256,OVERLAPS WITH,120255,491943
120256,OVERLAPS WITH,120254,491944
120256,OVERLAPS WITH,120259,491946
120256,OVERLAPS WITH,120258,491947
120256,OVERLAPS WITH,120261,491948
120256,OVERLAPS WITH,120260,491949
120256,OVERLAPS WITH,120263,491950
120256,OVERLAPS WITH,120262,491951
120256,OVERLAPS WITH,121033,491952
120256,OVERLAPS WITH,120265,491953
120256,OVERLAPS WITH,120264,491954
120256,OVERLAPS WITH,121035,491955
120256,OVERLAPS WITH,120267,491956
120256,OVERLAPS WITH,120266,491957
120256,OVERLAPS WITH,121034,491958
120256,OVERLAPS WITH,120269,491959
120256,OVERLAPS WITH,121037,491960
120256,OVERLAPS WITH,120268,491961
120256,OVERLAPS WITH,121036,491962
120256,OVERLAPS WITH,120271,491963
120256,OVERLAPS WITH,121039,491964
120256,OVERLAPS WITH,120270,491965
120256,OVERLAPS WITH,121038,491966
120256,OVERLAPS WITH,121041,491967
120256,OVERLAPS WITH,121040,491968
120256,OVERLAPS WITH,120790,491969
120256,OVERLAPS WITH,121062,491970
120256,SUPERSET OF,108020,491972
120262,OVERLAPS WITH,120601,491973
120262,OVERLAPS WITH,120600,491974
120262,OVERLAPS WITH,120603,491975
120262,OVERLAPS WITH,120602,491976
120262,OVERLAPS WITH,120605,491977
120262,OVERLAPS WITH,120604,491978
120262,OVERLAPS WITH,120607,491979
120262,OVERLAPS WITH,120606,491980
120262,OVERLAPS WITH,120609,491981
120262,OVERLAPS WITH,120608,491982
120262,OVERLAPS WITH,120611,491983
120262,OVERLAPS WITH,120610,491984
120262,OVERLAPS WITH,120613,491985
120262,OVERLAPS WITH,120612,491986
120262,OVERLAPS WITH,120615,491987
120262,OVERLAPS WITH,120614,491988
120262,OVERLAPS WITH,120616,491990
120262,OVERLAPS WITH,119855,491991
120262,OVERLAPS WITH,119857,491992
120262,OVERLAPS WITH,119856,491993
120262,OVERLAPS WITH,119859,491994
120262,OVERLAPS WITH,119858,491995
120262,OVERLAPS WITH,119861,491996
120262,OVERLAPS WITH,119860,491997
120262,OVERLAPS WITH,119863,491998
120262,OVERLAPS WITH,119862,491999
120262,OVERLAPS WITH,119865,492000
120262,OVERLAPS WITH,119864,492001
120262,OVERLAPS WITH,120124,492002
120262,SUPERSET OF,64,492003
120262,OVERLAPS WITH,118348,492004
120262,OVERLAPS WITH,118371,492005
120262,OVERLAPS WITH,118370,492006
120262,OVERLAPS WITH,118373,492007
120262,OVERLAPS WITH,118372,492008
120262,OVERLAPS WITH,118375,492009
120262,OVERLAPS WITH,118374,492010
120262,OVERLAPS WITH,118377,492011
120262,OVERLAPS WITH,118379,492012
120262,OVERLAPS WITH,118378,492013
120262,OVERLAPS WITH,118381,492014
120262,OVERLAPS WITH,118380,492015
120262,OVERLAPS WITH,108414,492016
120262,OVERLAPS WITH,119441,492017
120262,OVERLAPS WITH,119443,492018
120262,OVERLAPS WITH,119442,492019
120262,OVERLAPS WITH,119445,492020
120262,OVERLAPS WITH,119444,492021
120262,OVERLAPS WITH,119447,492022
120262,OVERLAPS WITH,119446,492023
120262,OVERLAPS WITH,119449,492024
120262,OVERLAPS WITH,119448,492025
120262,OVERLAPS WITH,119451,492026
120262,OVERLAPS WITH,119450,492027
120262,OVERLAPS WITH,119453,492028
120262,OVERLAPS WITH,119452,492029
120262,OVERLAPS WITH,119455,492030
120262,OVERLAPS WITH,119454,492031
120262,OVERLAPS WITH,119457,492032
120262,OVERLAPS WITH,119456,492033
120262,OVERLAPS WITH,119459,492034
120262,OVERLAPS WITH,119715,492035
120262,OVERLAPS WITH,119458,492036
120262,OVERLAPS WITH,119461,492037
120262,OVERLAPS WITH,119460,492038
120262,OVERLAPS WITH,119462,492039
120262,OVERLAPS WITH,119468,492040
120262,OVERLAPS WITH,119471,492041
120262,OVERLAPS WITH,119472,492042
120262,OVERLAPS WITH,117176,492043
120262,OVERLAPS WITH,120251,492044
120262,OVERLAPS WITH,120253,492045
120262,OVERLAPS WITH,120252,492046
120262,OVERLAPS WITH,120255,492047
120262,OVERLAPS WITH,120254,492048
120262,OVERLAPS WITH,120256,492050
120262,OVERLAPS WITH,120259,492051
120262,OVERLAPS WITH,120258,492052
120262,OVERLAPS WITH,120261,492053
120262,OVERLAPS WITH,120260,492054
120262,OVERLAPS WITH,120263,492055
120262,OVERLAPS WITH,121033,492056
120262,OVERLAPS WITH,120265,492057
120262,OVERLAPS WITH,120264,492058
120262,OVERLAPS WITH,121035,492059
120262,OVERLAPS WITH,120267,492060
120262,OVERLAPS WITH,120266,492061
120262,OVERLAPS WITH,121034,492062
120262,OVERLAPS WITH,120269,492063
120262,OVERLAPS WITH,121037,492064
120262,OVERLAPS WITH,120268,492065
120262,OVERLAPS WITH,121036,492066
120262,OVERLAPS WITH,120271,492067
120262,OVERLAPS WITH,121039,492068
120262,OVERLAPS WITH,120270,492069
120262,OVERLAPS WITH,121038,492070
120262,OVERLAPS WITH,121041,492071
120262,OVERLAPS WITH,121040,492072
120262,OVERLAPS WITH,120790,492073
120262,OVERLAPS WITH,121062,492074
120262,SUPERSET OF,108020,492076
120268,OVERLAPS WITH,120601,492077
120268,OVERLAPS WITH,120600,492078
120268,OVERLAPS WITH,120603,492079
120268,OVERLAPS WITH,120602,492080
120268,OVERLAPS WITH,120605,492081
120268,OVERLAPS WITH,120604,492082
120268,OVERLAPS WITH,120607,492083
120268,OVERLAPS WITH,120606,492084
120268,OVERLAPS WITH,120609,492085
120268,OVERLAPS WITH,120608,492086
120268,OVERLAPS WITH,120611,492087
120268,OVERLAPS WITH,120610,492088
120268,OVERLAPS WITH,120613,492089
120268,OVERLAPS WITH,120612,492090
120268,OVERLAPS WITH,120615,492091
120268,OVERLAPS WITH,120614,492092
120268,OVERLAPS WITH,120616,492094
120268,OVERLAPS WITH,119855,492095
120268,OVERLAPS WITH,119857,492096
120268,OVERLAPS WITH,119856,492097
120268,OVERLAPS WITH,119859,492098
120268,OVERLAPS WITH,119858,492099
120268,OVERLAPS WITH,119861,492100
120268,OVERLAPS WITH,119860,492101
120268,OVERLAPS WITH,119863,492102
120268,OVERLAPS WITH,119862,492103
120268,OVERLAPS WITH,119865,492104
120268,OVERLAPS WITH,119864,492105
120268,OVERLAPS WITH,120124,492106
120268,SUPERSET OF,10055,492107
120268,OVERLAPS WITH,118348,492108
120268,OVERLAPS WITH,118371,492109
120268,OVERLAPS WITH,118370,492110
120268,OVERLAPS WITH,118373,492111
120268,OVERLAPS WITH,118372,492112
120268,OVERLAPS WITH,118375,492113
120268,OVERLAPS WITH,118374,492114
120268,OVERLAPS WITH,118377,492115
120268,OVERLAPS WITH,118379,492116
120268,OVERLAPS WITH,118378,492117
120268,OVERLAPS WITH,118381,492118
120268,OVERLAPS WITH,118380,492119
120268,OVERLAPS WITH,108414,492120
120268,OVERLAPS WITH,109704,492121
120268,OVERLAPS WITH,119441,492122
120268,OVERLAPS WITH,119443,492123
120268,OVERLAPS WITH,119442,492124
120268,OVERLAPS WITH,119445,492125
120268,OVERLAPS WITH,119444,492126
120268,OVERLAPS WITH,119447,492127
120268,OVERLAPS WITH,119446,492128
120268,OVERLAPS WITH,119449,492129
120268,OVERLAPS WITH,119448,492130
120268,OVERLAPS WITH,119451,492131
120268,OVERLAPS WITH,119450,492132
120268,OVERLAPS WITH,119453,492133
120268,OVERLAPS WITH,119452,492134
120268,OVERLAPS WITH,119455,492135
120268,OVERLAPS WITH,119454,492136
120268,OVERLAPS WITH,119457,492137
120268,OVERLAPS WITH,119456,492138
120268,OVERLAPS WITH,119459,492139
120268,OVERLAPS WITH,119715,492140
120268,OVERLAPS WITH,119458,492141
120268,OVERLAPS WITH,119461,492142
120268,OVERLAPS WITH,119460,492143
120268,OVERLAPS WITH,119462,492144
120268,OVERLAPS WITH,119468,492145
120268,OVERLAPS WITH,119471,492146
120268,OVERLAPS WITH,119472,492147
120268,OVERLAPS WITH,120251,492148
120268,OVERLAPS WITH,120253,492149
120268,OVERLAPS WITH,120252,492150
120268,OVERLAPS WITH,120255,492151
120268,OVERLAPS WITH,120254,492152
120268,OVERLAPS WITH,120256,492154
120268,OVERLAPS WITH,120259,492155
120268,OVERLAPS WITH,120258,492156
120268,OVERLAPS WITH,120261,492157
120268,OVERLAPS WITH,120260,492158
120268,OVERLAPS WITH,120263,492159
120268,OVERLAPS WITH,120262,492160
120268,OVERLAPS WITH,121033,492161
120268,OVERLAPS WITH,120265,492162
120268,OVERLAPS WITH,120264,492163
120268,OVERLAPS WITH,121035,492164
120268,OVERLAPS WITH,120267,492165
120268,OVERLAPS WITH,120266,492166
120268,OVERLAPS WITH,121034,492167
120268,OVERLAPS WITH,120269,492168
120268,OVERLAPS WITH,121037,492169
120268,OVERLAPS WITH,121036,492170
120268,OVERLAPS WITH,120271,492171
120268,OVERLAPS WITH,121039,492172
120268,OVERLAPS WITH,120270,492173
120268,OVERLAPS WITH,121038,492174
120268,OVERLAPS WITH,121041,492175
120268,OVERLAPS WITH,121040,492176
120268,OVERLAPS WITH,120790,492177
120268,OVERLAPS WITH,121062,492178
120268,SUPERSET OF,108020,492180
119369,SUPERSET OF,11802,492181
119374,SUPERSET OF,119022,492183
119383,OVERLAPS WITH,117189,492184
119383,SUPERSET OF,107623,492185
119383,OVERLAPS WITH,119878,492186
119383,SUPERSET OF,100410,492187
119383,OVERLAPS WITH,120618,492189
119389,OVERLAPS WITH,104837,492190
119389,OVERLAPS WITH,105639,492191
119389,OVERLAPS WITH,119879,492192
119389,OVERLAPS WITH,119881,492193
119389,OVERLAPS WITH,119882,492194
119389,SUPERSET OF,18059,492195
119389,OVERLAPS WITH,119884,492196
119389,SUPERSET OF,18072,492197
119389,OVERLAPS WITH,119385,492198
119389,OVERLAPS WITH,119387,492199
119389,OVERLAPS WITH,119386,492200
119389,OVERLAPS WITH,119388,492201
119391,OVERLAPS WITH,118693,492202
119391,OVERLAPS WITH,118692,492203
119391,OVERLAPS WITH,119716,492204
119391,SUPERSET OF,11400,492206
119391,OVERLAPS WITH,105503,492207
119391,SUPERSET OF,117471,492208
119676,SUBSET OF,119760,492209
119676,OVERLAPS WITH,104802,492210
119676,SUPERSET OF,279,492211
119676,SUBSET OF,104841,492212
119676,OVERLAPS WITH,119675,492213
119676,SUPERSET OF,106,492214
119676,OVERLAPS WITH,119677,492216
119687,SUPERSET OF,11024,492217
119687,OVERLAPS WITH,105013,492218
119687,OVERLAPS WITH,119701,492219
119687,OVERLAPS WITH,104932,492220
119687,OVERLAPS WITH,119689,492221
119687,OVERLAPS WITH,117049,492222
119687,OVERLAPS WITH,119688,492223
119687,SUPERSET OF,13001,492224
119687,SUBSET OF,104792,492225
119688,SUPERSET OF,11154,492226
119688,OVERLAPS WITH,105013,492227
119688,OVERLAPS WITH,119701,492228
119688,OVERLAPS WITH,119687,492229
119688,OVERLAPS WITH,119689,492230
119688,OVERLAPS WITH,117049,492231
119688,SUPERSET OF,13001,492232
119688,OVERLAPS WITH,104792,492233
119760,SUPERSET OF,104802,492234
119760,SUBSET OF,104841,492235
119760,SUPERSET OF,105,492236
119760,SUPERSET OF,106,492237
119760,SUPERSET OF,51,492238
119760,SUPERSET OF,279,492239
119760,OVERLAPS WITH,104984,492240
119760,SUPERSET OF,119675,492241
119760,SUPERSET OF,10618,492242
119760,SUPERSET OF,119677,492244
119760,SUPERSET OF,119676,492245
119763,SUPERSET OF,119743,492248
12026,SUBSET OF,104727,492249
11775,SUBSET OF,104961,492250
11775,SUBSET OF,104708,492251
11775,SUBSET OF,107894,492252
11775,SUBSET OF,107897,492253
11775,SUBSET OF,119432,492254
11775,SUBSET OF,104299,492255
11775,SUBSET OF,117098,492256
10447,SUBSET OF,104865,492257
102431,SUBSET OF,109704,492258
103471,SUBSET OF,117136,492260
103528,SUBSET OF,120785,492261
103528,SUBSET OF,120789,492262
103528,SUBSET OF,120788,492263
103528,SUBSET OF,116999,492264
103528,SUBSET OF,109643,492265
103528,SUBSET OF,120782,492266
12577,SUBSET OF,117290,492267
12577,SUBSET OF,105708,492269
12711,SUBSET OF,104717,492270
58,EQUIVALENT TO,120052,492271
161,SUBSET OF,104706,492272
161,SUBSET OF,104297,492273
161,SUBSET OF,107931,492274
161,SUBSET OF,107930,492275
161,SUBSET OF,104298,492276
121042,SUPERSET OF,108000,492283
121042,OVERLAPS WITH,118688,492284
121042,OVERLAPS WITH,121060,492285
121042,OVERLAPS WITH,118374,492286
121042,SUPERSET OF,103722,492287
121042,OVERLAPS WITH,121069,492288
121042,OVERLAPS WITH,119469,492289
121042,OVERLAPS WITH,118380,492290
121042,OVERLAPS WITH,121040,492291
121042,OVERLAPS WITH,120498,492293
121042,OVERLAPS WITH,121045,492294
121042,OVERLAPS WITH,121044,492295
121042,OVERLAPS WITH,121047,492296
121042,OVERLAPS WITH,121046,492297
121042,OVERLAPS WITH,118365,492298
121044,SUPERSET OF,108000,492299
121044,OVERLAPS WITH,118688,492300
121044,OVERLAPS WITH,121060,492301
121044,OVERLAPS WITH,118375,492302
121044,SUPERSET OF,104266,492303
121044,OVERLAPS WITH,118381,492304
121044,OVERLAPS WITH,121069,492305
121044,OVERLAPS WITH,119470,492306
121044,OVERLAPS WITH,121040,492307
121044,OVERLAPS WITH,121042,492309
121044,OVERLAPS WITH,120498,492310
121044,OVERLAPS WITH,121045,492311
121044,OVERLAPS WITH,121047,492312
121044,OVERLAPS WITH,121046,492313
121044,OVERLAPS WITH,118366,492314
121046,SUPERSET OF,108000,492315
121046,SUPERSET OF,107970,492316
121046,OVERLAPS WITH,121061,492317
121046,OVERLAPS WITH,121060,492318
121046,OVERLAPS WITH,121031,492319
121046,OVERLAPS WITH,121041,492320
121046,OVERLAPS WITH,121040,492321
121046,OVERLAPS WITH,121042,492323
121046,OVERLAPS WITH,120498,492324
121046,OVERLAPS WITH,121045,492325
121046,OVERLAPS WITH,121044,492326
121046,OVERLAPS WITH,121047,492327
121049,OVERLAPS WITH,118279,492329
121049,OVERLAPS WITH,118278,492330
121049,SUBSET OF,104838,492331
121049,SUPERSET OF,11464,492332
121049,OVERLAPS WITH,118281,492333
121049,OVERLAPS WITH,118280,492334
121049,SUPERSET OF,118283,492335
121049,OVERLAPS WITH,118282,492336
121049,OVERLAPS WITH,118285,492337
121049,OVERLAPS WITH,118284,492338
121049,OVERLAPS WITH,118287,492339
121049,OVERLAPS WITH,118286,492340
121049,SUPERSET OF,118291,492341
121049,OVERLAPS WITH,118293,492342
121049,OVERLAPS WITH,118292,492343
121049,OVERLAPS WITH,118294,492344
121049,SUPERSET OF,19609,492345
121049,SUBSET OF,121048,492346
121049,OVERLAPS WITH,121051,492347
121049,OVERLAPS WITH,105120,492348
121049,OVERLAPS WITH,105064,492349
121049,OVERLAPS WITH,117035,492350
121049,SUBSET OF,104301,492351
121049,OVERLAPS WITH,104752,492352
121052,SUPERSET OF,117746,492354
121052,SUPERSET OF,30036,492355
121052,SUPERSET OF,30013,492356
121052,SUPERSET OF,30014,492357
10918,SUBSET OF,118691,492358
11365,SUBSET OF,119703,492365
12947,SUBSET OF,109746,492366
12947,SUBSET OF,117093,492367
12947,SUBSET OF,104294,492368
12947,SUBSET OF,119418,492369
105207,SUBSET OF,109554,492370
105222,SUBSET OF,120233,492371
105763,SUPERSET OF,261,492372
105763,SUPERSET OF,262,492373
105763,SUPERSET OF,10329,492374
105763,SUPERSET OF,142,492375
121024,OVERLAPS WITH,120335,492376
121024,OVERLAPS WITH,119847,492377
121024,OVERLAPS WITH,119846,492378
121024,OVERLAPS WITH,119849,492379
121024,OVERLAPS WITH,119848,492380
121024,OVERLAPS WITH,119851,492381
121024,OVERLAPS WITH,120619,492382
121024,OVERLAPS WITH,119850,492383
121024,OVERLAPS WITH,120618,492384
121024,OVERLAPS WITH,120621,492385
121024,OVERLAPS WITH,119853,492386
121024,OVERLAPS WITH,119852,492387
121024,OVERLAPS WITH,120620,492388
121024,OVERLAPS WITH,120623,492389
121024,OVERLAPS WITH,120622,492390
121024,OVERLAPS WITH,120625,492391
121024,OVERLAPS WITH,120624,492392
121024,OVERLAPS WITH,120627,492393
121024,OVERLAPS WITH,120626,492394
121024,OVERLAPS WITH,120628,492395
121024,OVERLAPS WITH,120121,492396
121024,OVERLAPS WITH,120120,492397
121024,OVERLAPS WITH,120122,492398
121024,OVERLAPS WITH,118333,492399
121024,OVERLAPS WITH,120124,492400
121024,OVERLAPS WITH,118334,492402
121024,OVERLAPS WITH,118357,492404
121024,OVERLAPS WITH,118356,492405
121024,OVERLAPS WITH,118359,492406
121024,OVERLAPS WITH,118358,492407
121024,OVERLAPS WITH,104793,492408
121024,OVERLAPS WITH,118361,492409
121024,OVERLAPS WITH,118360,492410
121024,OVERLAPS WITH,118363,492411
121024,OVERLAPS WITH,118362,492412
121024,OVERLAPS WITH,118365,492413
121024,OVERLAPS WITH,118364,492414
121024,OVERLAPS WITH,118367,492415
121024,OVERLAPS WITH,118366,492416
121024,OVERLAPS WITH,118369,492417
121024,OVERLAPS WITH,118368,492418
121024,OVERLAPS WITH,119395,492419
121024,OVERLAPS WITH,119397,492420
121024,OVERLAPS WITH,119396,492421
121024,OVERLAPS WITH,119399,492422
121024,OVERLAPS WITH,119398,492423
121024,OVERLAPS WITH,119401,492424
121024,OVERLAPS WITH,119400,492425
121024,OVERLAPS WITH,118376,492426
121024,OVERLAPS WITH,119403,492427
121024,OVERLAPS WITH,119402,492428
121024,OVERLAPS WITH,119405,492429
121024,OVERLAPS WITH,119404,492430
121024,OVERLAPS WITH,119407,492431
121024,OVERLAPS WITH,119406,492432
121024,OVERLAPS WITH,119409,492433
121024,OVERLAPS WITH,119408,492434
121024,OVERLAPS WITH,119411,492435
121024,OVERLAPS WITH,118387,492436
121024,OVERLAPS WITH,118386,492437
121024,OVERLAPS WITH,119410,492438
121024,OVERLAPS WITH,118389,492439
121024,OVERLAPS WITH,119413,492440
121024,OVERLAPS WITH,119412,492441
121024,OVERLAPS WITH,118388,492442
121024,OVERLAPS WITH,119415,492443
121024,OVERLAPS WITH,119414,492444
121024,OVERLAPS WITH,119417,492445
121024,OVERLAPS WITH,119416,492446
121024,OVERLAPS WITH,119419,492447
121024,OVERLAPS WITH,119418,492448
