prod_pat_id,product_id,patent_no,patent_expire_date,drug_substance_flag,drug_product_flag,patent_use_code,delist_flag,submission_date
22885,PRODUCT_021880_002,9155730,2023-05-15,0,0,U-2550,0,2019-06-25
22886,PRODUCT_021880_002,7468363,2023-10-07,0,0,U-1983,0,2013-06-27
22887,PRODUCT_021880_004,7468363,2023-10-07,0,0,U-1983,0,2013-06-27
22888,PRODUCT_021880_004,7468363,2023-10-07,0,0,U-2551,0,2013-06-27
22889,PRODUCT_021880_004,8492406,2023-10-07,0,0,U-2550,0,2019-06-25
22890,PRODUCT_021880_005,8492406,2023-10-07,0,0,U-2550,0,2019-06-25
22891,PRODUCT_021880_005,7468363,2023-10-07,0,0,U-2550,0,2013-06-27
22892,PRODUCT_201688_001,8664187,2025-06-20,0,0,U-909,0,2019-06-17
22894,PRODUCT_209816_001,9265740,2029-03-05,0,0,U-1569,0,2019-07-23
22896,PRODUCT_209817_001,9724358,2029-03-05,0,0,U-1569,0,2019-07-23
22898,PRODUCT_209363_001,10335390,2035-09-04,0,1,U-2583,0,2019-07-31
22899,PRODUCT_210598_001,10343995,2025-03-10,0,0,U-2440,0,2019-07-15
22900,PRODUCT_022272_005,10369109,2023-06-16,0,1,,0,2019-08-09
22903,PRODUCT_210874_003,9616028,2030-11-12,0,1,,0,2019-05-24
22905,PRODUCT_210793_001,7923564,2025-09-26,1,1,,0,2018-07-25
22906,PRODUCT_021829_001,9925150,2032-03-01,0,1,,0,2018-04-02
22907,PRODUCT_202880_002,10322120,2033-07-25,0,1,,0,2019-07-17
22909,PRODUCT_212038_006,9974752,2035-10-30,0,1,,0,2019-03-08
22910,PRODUCT_208313_003,9241948,2033-07-01,0,1,,0,2018-07-25
22911,PRODUCT_208271_001,10307417,2031-03-10,0,1,,0,2019-06-07
22913,PRODUCT_205718_001,10233154,2035-09-25,1,0,,0,2019-03-28
22914,PRODUCT_209637_001,8114833,2025-08-13,0,1,,0,2017-12-20
22915,PRODUCT_208653_002,8461137,2031-02-22,1,1,,0,2019-01-25
22916,PRODUCT_210563_001,9725455,2033-06-03,1,0,,0,2018-03-06
22917,PRODUCT_204441_002,8501730,2026-09-01,1,0,,0,2018-05-21
22918,PRODUCT_207078_001,9861658,2032-02-10,0,0,U-2312,0,2018-06-12
22919,PRODUCT_207078_002,9592253,2035-10-14,1,0,U-2312,0,2018-06-12
22920,PRODUCT_207078_002,8808750,2032-02-10,0,0,U-2312,0,2018-06-12
22921,PRODUCT_209936_001,RE46856,2029-10-22,1,1,U-2124,0,2018-06-15
22922,PRODUCT_202714_003,9511109,2029-10-21,0,0,U-1924,0,2018-06-20
22923,PRODUCT_202714_003,7491704,2025-04-14,0,0,U-2320,0,2018-06-20
22925,PRODUCT_211962_001,10188697,2035-11-06,0,1,U-282,0,2019-03-11
22926,PRODUCT_210132_001,10206932,2032-11-21,0,0,U-2439,0,2019-03-11
22929,PRODUCT_210450_001,7176211,2024-07-06,0,0,U-2360,0,2018-08-20
22932,PRODUCT_206255_001,9782425,2034-03-13,0,0,U-1631,0,2018-01-05
22933,PRODUCT_209805_001,8080580,2030-07-13,1,1,U-2214,0,2018-01-16
22934,PRODUCT_209819_001,9272044,2031-06-06,0,0,U-2209,0,2017-12-13
22935,PRODUCT_209819_001,8975270,2031-09-05,0,1,U-2206,0,2017-12-13
22936,PRODUCT_209819_002,9827241,2031-06-06,0,1,U-2181,0,2017-12-13
22940,PRODUCT_210491_001,7776905,2027-06-03,1,1,,0,2018-03-09
22942,PRODUCT_207921_002,10022509,2031-05-18,0,1,,0,2018-08-13
22943,PRODUCT_209637_001,RE46363,2026-08-03,0,1,,0,2017-12-20
22944,PRODUCT_205832_001,9907756,2029-06-07,0,1,,0,2018-04-04
22946,PRODUCT_205625_003,8746242,2030-10-11,0,1,,0,2018-06-13
22947,PRODUCT_207202_005,9119554,2028-12-16,0,1,,0,2017-12-12
22949,PRODUCT_207202_001,9149577,2029-12-15,0,1,,0,2017-12-12
22950,PRODUCT_207202_001,9433371,2029-09-15,0,1,,0,2017-12-12
22951,PRODUCT_019034_002,9731082,2032-04-23,0,1,,0,2018-02-05
22952,PRODUCT_021829_006,9925150,2032-03-01,0,1,,0,2018-04-02
22953,PRODUCT_202714_003,8207126,2025-04-14,0,1,,0,2018-06-20
22954,PRODUCT_205636_001,10022510,2031-05-18,0,1,,0,2018-08-14
22955,PRODUCT_211158_001,9855335,2033-04-07,0,1,,0,2018-09-19
22956,PRODUCT_208246_001,9937181,2034-03-14,0,1,,0,2018-05-09
22957,PRODUCT_211172_001,8697860,2031-04-29,0,1,,0,2018-11-01
22958,PRODUCT_207202_003,9060708,2029-03-05,0,1,,0,2017-12-12
22960,PRODUCT_211225_001,8188276,2023-01-31,1,1,,0,2019-08-02
22961,PRODUCT_210308_001,9889144,2034-03-17,0,1,,0,2018-07-19
22962,PRODUCT_209806_004,9308204,2030-10-21,0,1,,0,2018-01-16
22963,PRODUCT_211996_001,8168663,2023-12-19,1,1,,0,2019-05-30
22965,PRODUCT_210496_002,9387208,2032-11-21,0,1,,0,2018-07-25
22966,PRODUCT_210910_001,8486446,2025-05-03,0,1,,0,2018-12-06
22968,PRODUCT_208653_001,8748413,2030-07-01,1,1,,0,2018-03-22
22969,PRODUCT_208745_001,10011637,2034-06-05,1,0,,0,2018-07-19
22970,PRODUCT_206406_002,10166190,2028-05-30,0,1,,0,2019-02-14
22972,PRODUCT_205636_002,8978966,2032-01-13,0,1,,0,2019-01-09
22973,PRODUCT_210563_001,8735403,2026-12-28,1,1,,0,2018-03-06
22974,PRODUCT_209299_001,8263122,2030-11-24,0,1,,0,2018-05-16
22975,PRODUCT_021457_001,10022510,2031-05-18,0,1,,0,2018-08-14
22976,PRODUCT_208653_001,8461137,2031-02-22,1,1,,0,2018-03-22
22978,PRODUCT_210428_004,9504655,2035-07-09,0,1,,0,2018-03-14
22981,PRODUCT_209805_002,9308204,2030-10-21,0,1,,0,2018-01-16
22982,PRODUCT_208379_001,8829186,2031-01-19,1,1,,0,2017-08-10
22983,PRODUCT_021924_013,7691411,2024-03-14,0,1,,0,2016-09-15
22984,PRODUCT_207925_003,8410274,2026-12-28,0,1,,0,2019-05-29
22985,PRODUCT_206627_006,9872837,2031-12-21,0,1,,0,2018-01-23
22986,PRODUCT_211358_002,7495103,2027-05-20,1,1,,0,2018-09-06
22989,PRODUCT_209862_001,10335549,2025-04-30,0,1,,0,2019-07-02
22990,PRODUCT_211371_001,7635773,2029-03-13,0,1,,0,2019-06-27
22992,PRODUCT_209963_001,10231961,2037-02-07,0,1,,0,2019-04-15
22993,PRODUCT_208010_001,9861644,2034-03-14,0,1,,0,2018-01-23
22994,PRODUCT_208611_001,9493582,2033-02-27,0,1,,0,2017-12-21
22995,PRODUCT_210906_001,10130646,2037-07-25,0,1,,0,2018-11-20
22996,PRODUCT_210238_001,7638536,2025-05-05,1,1,,0,2018-06-15
22998,PRODUCT_210563_003,8735403,2026-12-28,1,1,,0,2018-03-06
22999,PRODUCT_204708_001,10201517,2031-06-13,0,1,,0,2019-02-13
23000,PRODUCT_205636_002,9782551,2035-08-28,0,1,,0,2019-01-09
23001,PRODUCT_207202_006,8258962,2030-11-25,0,1,,0,2017-12-12
23002,PRODUCT_203214_002,6965027,2023-03-25,1,0,,0,2018-06-28
23005,PRODUCT_021928_002,7265119*PED,2023-02-03,0,0,,0,
23006,PRODUCT_021928_001,7265119*PED,2023-02-03,0,0,,0,
23007,PRODUCT_021929_001,8387615*PED,2027-09-26,0,0,,0,
23017,PRODUCT_021986_002,7491725*PED,2026-09-28,0,0,,0,
23018,PRODUCT_022068_002,8389537*PED,2027-01-18,0,0,,0,
23019,PRODUCT_022068_002,8501760*PED,2027-01-18,0,0,,0,
23020,PRODUCT_022068_002,8293756*PED,2028-03-25,0,0,,0,
23021,PRODUCT_022068_001,7169791*PED,2024-01-04,0,0,,0,
23031,PRODUCT_022527_001,9187405*PED,2027-12-25,0,0,,0,
23033,PRODUCT_206321_001,9687611*PED,2027-08-27,0,0,,0,
23034,PRODUCT_206321_001,9132239*PED,2032-08-01,0,0,,0,
23035,PRODUCT_206321_001,6268343*PED,2023-02-22,0,0,,0,
23036,PRODUCT_206321_001,7762994*PED,2024-11-23,0,0,,0,
23037,PRODUCT_205834_001,7964580*PED,2029-09-26,0,0,,0,
23038,PRODUCT_205834_001,8822430*PED,2030-11-12,0,0,,0,
23039,PRODUCT_205834_001,8841278*PED,2030-11-12,0,0,,0,
23041,PRODUCT_203441_001,7056886*PED,2023-03-18,0,0,,0,
23046,PRODUCT_207027_002,7160870*PED,2023-05-20,0,0,,0,
23063,PRODUCT_209501_003,8945620*PED,2027-05-02,0,0,,0,
23065,PRODUCT_205718_001,9951016,2035-09-25,1,1,,0,2018-05-16
23068,PRODUCT_210923_001,8530668,2030-01-21,1,1,,0,2018-08-07
23069,PRODUCT_210910_001,8263120,2025-05-03,0,1,,0,2018-12-06
23070,PRODUCT_210884_001,9283280,2026-05-09,0,1,,0,2019-02-21
23071,PRODUCT_204417_001,8425938,2026-02-22,0,1,,0,2019-01-11
23073,PRODUCT_204114_002,8835443,2025-06-10,0,0,U-1582,0,2014-10-07
23074,PRODUCT_202806_001,8835443,2025-06-10,0,0,U-2027,0,2017-07-18
23075,PRODUCT_202806_001,8835443,2025-06-10,0,0,U-2298,0,2017-07-18
23076,PRODUCT_202806_001,9233956,2029-05-04,0,0,U-2296,0,2016-02-24
23077,PRODUCT_201739_003,9724471,2027-05-23,0,1,U-2092,0,2017-12-15
23078,PRODUCT_204447_004,9125908,2027-06-15,0,0,U-2309,0,2018-05-24
23079,PRODUCT_207202_001,8945005,2029-08-19,0,1,U-2167,0,2017-12-12
23080,PRODUCT_207202_001,8674825,2029-04-09,0,1,U-2170,0,2017-12-12
23081,PRODUCT_207202_001,9268909,2033-10-15,0,1,U-2168,0,2017-12-12
23082,PRODUCT_207202_003,8956288,2029-07-06,0,1,U-2167,0,2017-12-12
23083,PRODUCT_207202_003,8674825,2029-04-09,0,1,U-2170,0,2017-12-12
23084,PRODUCT_207202_004,8547248,2030-12-18,0,1,U-2167,0,2017-12-12
23085,PRODUCT_207202_005,8847766,2030-03-29,0,1,U-2167,0,2017-12-12
23086,PRODUCT_204114_001,8835443,2025-06-10,0,0,U-2020,0,2014-10-07
23087,PRODUCT_204114_001,8835443,2025-06-10,0,0,U-1581,0,2014-10-07
23089,PRODUCT_207202_006,8847766,2030-03-29,0,1,U-2167,0,2017-12-12
23090,PRODUCT_204447_002,9125910,2027-06-15,0,0,U-2309,0,2018-05-24
23091,PRODUCT_208065_002,8946235,2032-08-08,1,1,U-2289,0,2015-12-11
23092,PRODUCT_209483_001,9956231,2030-08-31,0,1,U-1408,0,2018-05-21
23093,PRODUCT_208090_002,10004729,2030-12-10,0,1,U-1556,0,2018-07-10
23094,PRODUCT_205029_001,10004700,2034-08-14,0,1,U-2325,1,2018-06-29
23095,PRODUCT_209381_001,9326969,2033-09-10,0,0,U-2310,0,2018-05-24
23096,PRODUCT_021920_001,10022344,2026-03-03,0,1,U-1732,0,2018-07-23
23098,PRODUCT_207318_002,9566271,2024-01-15,0,0,U-1974,0,2018-07-25
23100,PRODUCT_207318_002,8921393,2024-01-15,0,0,U-1846,0,2018-07-25
23101,PRODUCT_203858_003,10016404,2025-03-07,0,0,U-1316,0,2018-08-02
23102,PRODUCT_022450_001,9610265,2028-11-13,0,0,U-2263,0,2017-05-04
23103,PRODUCT_206038_001,10076513,2028-12-04,0,1,U-2411,0,2018-10-18
23104,PRODUCT_211155_001,9216982,2029-01-05,0,0,U-2413,0,2018-10-23
23105,PRODUCT_203858_006,10016404,2025-03-07,0,0,U-1316,0,2018-08-02
23106,PRODUCT_210563_001,10016435,2031-06-03,0,0,U-1650,0,2018-08-02
23107,PRODUCT_205580_001,8791270,2026-01-12,0,1,U-1971,0,2018-08-01
23108,PRODUCT_209863_001,9950125,2036-09-04,0,1,U-2418,0,2018-10-24
23109,PRODUCT_209863_002,9950125,2036-09-04,0,1,U-2418,0,2018-10-24
23111,PRODUCT_206099_001,10076615,2029-07-30,0,0,U-2011,0,2018-10-12
23112,PRODUCT_206099_001,10076615,2029-07-30,0,0,U-2010,0,2018-10-12
23116,PRODUCT_208686_001,10154987,2036-03-25,0,0,U-1892,0,2019-01-04
23117,PRODUCT_050819_002,10137142,2029-06-03,0,1,U-916,0,2018-11-28
23118,PRODUCT_206627_002,10130591,2023-11-20,0,1,U-1819,0,2018-11-27
23119,PRODUCT_209128_001,8778394,2027-01-05,0,0,U-1351,0,2018-11-28
23120,PRODUCT_209128_001,8865743,2030-10-22,0,0,U-1351,0,2018-11-28
23121,PRODUCT_209963_001,10149843,2037-02-07,0,0,U-2479,0,2019-01-10
23122,PRODUCT_208653_002,9132125,2030-07-01,1,1,U-2249,0,2019-01-25
23123,PRODUCT_206089_003,8492369,2030-12-20,0,1,U-2506,0,2019-04-08
23124,PRODUCT_209884_002,8492441,2030-11-30,0,0,U-2511,0,2019-04-19
23126,PRODUCT_206111_003,10258637,2034-04-03,0,0,U-2290,0,2019-04-30
23127,PRODUCT_209115_003,10130636,2035-08-17,0,0,U-2101,0,2018-12-17
23129,PRODUCT_209964_001,7361650,2026-02-22,1,1,U-1694,0,2019-05-03
23131,PRODUCT_204114_001,8703781,2030-10-15,1,1,U-2020,0,2015-05-22
23132,PRODUCT_204114_003,8703781,2030-10-15,1,1,U-2020,0,2015-05-22
23133,PRODUCT_204114_003,8703781,2030-10-15,1,1,U-2305,0,2015-05-22
23134,PRODUCT_210598_001,7491736,2025-03-10,0,0,U-2440,0,2018-11-20
23135,PRODUCT_210598_001,8053448,2025-03-10,0,0,U-2440,0,2018-11-20
23136,PRODUCT_209935_001,9868739,2031-11-09,0,0,U-2505,0,2018-06-05
23138,PRODUCT_208558_002,8859562,2031-08-04,0,0,U-2480,0,2017-09-15
23141,PRODUCT_207356_001,10251900,2035-05-15,0,0,U-2414,0,2019-05-02
23142,PRODUCT_210874_002,8501698,2027-06-20,0,1,U-493,0,2019-05-24
23143,PRODUCT_208558_001,8859562,2031-08-04,0,0,U-2482,0,2017-09-15
23144,PRODUCT_210874_004,RE44186,2023-07-31,1,1,U-493,0,2019-05-24
23145,PRODUCT_022561_001,7888328,2024-04-11,0,1,U-2521,0,2019-05-28
23146,PRODUCT_207925_001,10272046,2033-02-27,0,1,U-2531,0,2019-05-29
23147,PRODUCT_211321_001,9687495,2028-01-18,0,1,U-2526,0,2019-05-31
23148,PRODUCT_208573_003,9539251,2033-09-06,0,0,U-2538,0,2019-06-13
23149,PRODUCT_209022_001,10300229,2035-07-07,0,1,U-2133,0,2019-06-18
23150,PRODUCT_207925_002,10272046,2033-02-27,0,1,U-2531,0,2019-05-29
23151,PRODUCT_207925_002,8324242,2027-08-05,0,0,U-2527,0,2015-04-14
23152,PRODUCT_207925_003,9670163,2026-12-28,0,1,U-1311,0,2019-05-29
23154,PRODUCT_207925_003,8354427,2026-07-06,0,0,U-1905,0,2019-05-29
23156,PRODUCT_022433_001,10300065,2036-01-27,0,0,U-2542,0,2019-06-24
23157,PRODUCT_204370_002,7737142,2029-09-17,1,1,U-2543,0,2015-10-16
23158,PRODUCT_204370_004,7737142,2029-09-17,1,1,U-2544,0,2015-10-16
23159,PRODUCT_210132_001,9114145,2032-11-21,0,0,U-2439,0,2018-11-19
23160,PRODUCT_209830_001,10112903,2030-06-24,1,0,U-543,0,2018-11-20
23161,PRODUCT_207533_002,10112903,2030-06-24,1,0,U-543,0,2018-11-20
23163,PRODUCT_209184_001,8586093,2023-03-19,0,0,U-2484,0,2019-01-18
23164,PRODUCT_208090_002,10188644,2036-09-02,0,1,U-1556,0,2019-01-29
23165,PRODUCT_203505_001,9241915,2024-02-13,0,0,U-905,0,2016-02-10
23166,PRODUCT_022474_001,10159681,2030-04-13,0,0,U-2510,0,2019-04-18
23167,PRODUCT_021880_004,8530498,2023-05-15,0,0,U-1984,0,2013-09-26
23168,PRODUCT_021880_004,7189740,2023-04-11,0,0,U-1982,0,
23169,PRODUCT_021880_005,8741929,2028-03-08,0,0,U-1983,0,2014-06-17
23170,PRODUCT_021880_005,9101622,2023-05-15,0,0,U-1986,0,2015-08-26
23173,PRODUCT_022291_001,7547719,2025-07-13,1,1,U-2451,0,
23175,PRODUCT_021880_006,7968569,2023-10-07,0,0,U-1984,0,
23176,PRODUCT_210884_001,9974770,2030-06-16,0,1,U-1719,0,2019-02-21
23177,PRODUCT_210884_001,8440631,2026-05-09,0,1,U-1719,0,2019-02-21
23178,PRODUCT_210565_001,9737491,2033-05-03,0,0,U-2492,0,2018-09-10
23179,PRODUCT_208462_001,8003819,2027-08-06,1,1,U-2434,0,2015-12-14
23180,PRODUCT_208462_002,9233115,2024-08-12,0,0,U-2434,0,2016-02-08
23181,PRODUCT_208462_002,8871745,2027-08-06,0,0,U-2434,0,2015-12-14
23182,PRODUCT_204353_004,8222219,2025-04-11,0,0,U-2441,0,2014-09-04
23183,PRODUCT_022247_001,6479535,2024-05-06,0,1,U-594,0,2013-10-31
23184,PRODUCT_205879_001,8222219,2025-04-11,0,0,U-2441,0,2016-10-14
23185,PRODUCT_204042_002,8513202,2027-12-03,1,1,U-2441,0,2013-04-16
23186,PRODUCT_205879_004,7943582,2029-02-26,1,1,U-2441,0,2016-10-14
23187,PRODUCT_204353_001,8222219,2025-04-11,0,0,U-493,0,2014-09-04
23188,PRODUCT_209203_001,10183012,2028-11-26,0,0,U-2104,0,2019-02-21
23189,PRODUCT_208901_001,9713642,2033-06-21,0,0,U-2453,0,2018-12-18
23190,PRODUCT_203284_001,10183004,2030-09-22,0,0,U-1816,0,2019-02-21
23191,PRODUCT_022247_001,6479535,2024-05-06,0,1,U-904,0,2013-10-31
23192,PRODUCT_022483_001,10238645,2029-08-18,0,0,U-172,0,2019-04-11
23193,PRODUCT_209862_001,10143792,2031-05-24,0,0,U-2476,0,2019-01-02
23194,PRODUCT_022483_001,10238644,2029-12-11,0,0,U-68,0,2019-04-11
23195,PRODUCT_211580_001,8647605,2029-02-11,0,0,U-2468,0,2018-12-20
23196,PRODUCT_211710_001,8865698,2029-10-21,0,0,U-2469,0,2018-12-20
23197,PRODUCT_208692_002,8497284,2024-09-24,0,0,U-1480,0,2016-05-24
23198,PRODUCT_210861_002,10047097,2029-10-21,0,0,U-2474,0,2018-12-20
23199,PRODUCT_208259_001,8394826,2030-11-10,1,1,U-1524,0,2019-03-28
23201,PRODUCT_211996_001,8653119,2024-01-28,0,0,U-2524,0,2019-05-30
23202,PRODUCT_210259_001,10272083,2035-01-21,0,0,U-2519,0,2019-05-22
23203,PRODUCT_211371_001,10251894,2033-11-27,0,0,U-2552,0,2019-06-27
23204,PRODUCT_205934_001,9763880,2033-09-30,0,0,U-2564,0,2019-06-28
23205,PRODUCT_205934_001,9763880,2033-09-30,0,0,U-2559,0,2019-06-28
23206,PRODUCT_205934_002,9763880,2033-09-30,0,0,U-2560,0,2019-06-28
23207,PRODUCT_205934_003,9763880,2033-09-30,0,0,U-2558,0,2019-06-28
23208,PRODUCT_209589_001,9827231,2034-06-26,0,1,U-2162,0,2017-12-06
23209,PRODUCT_209360_002,9572856,2030-11-20,0,0,U-2221,0,2018-01-22
23210,PRODUCT_211929_001,9707182,2036-09-09,0,1,U-2554,0,2019-06-28
23211,PRODUCT_211929_001,10172802,2036-09-09,0,0,U-2554,0,2019-06-28
23212,PRODUCT_208573_001,9174982,2030-05-26,0,0,U-2445,0,2016-05-04
23213,PRODUCT_208573_002,9174982,2030-05-26,0,0,U-2537,0,2016-05-04
23214,PRODUCT_208552_001,10335391,2035-06-11,0,0,U-2567,0,2019-07-08
23215,PRODUCT_203565_001,7754702,2028-02-15,0,0,U-2555,0,2013-09-12
23216,PRODUCT_201635_003,10314790,2027-11-16,0,1,U-1675,0,2019-07-09
23217,PRODUCT_207078_001,10300087,2035-10-14,1,0,U-2312,0,2019-07-25
23218,PRODUCT_210491_001,10206877,2035-04-14,0,1,U-2570,0,2019-03-20
23219,PRODUCT_210491_001,10022352,2027-04-09,0,1,U-2343,0,2018-08-08
23220,PRODUCT_210491_001,9974781,2027-04-09,0,1,U-2318,0,2018-06-20
23221,PRODUCT_021880_001,7468363,2023-10-07,0,0,U-2550,0,2013-06-27
23222,PRODUCT_021880_001,9155730,2023-05-15,0,0,U-2550,0,2019-06-25
23223,PRODUCT_021880_002,7468363,2023-10-07,0,0,U-2550,0,2013-06-27
23224,PRODUCT_021880_003,9155730,2023-05-15,0,0,U-2550,0,2019-06-25
23225,PRODUCT_021880_004,9393238,2023-05-15,0,0,U-2550,0,2019-06-25
23226,PRODUCT_201688_001,8869794,2028-09-12,0,1,U-909,0,2019-06-17
23227,PRODUCT_210589_001,10350186,2024-11-05,0,0,U-2585,0,2019-08-02
23229,PRODUCT_210557_001,9352013,2033-11-05,0,0,U-2568,0,2019-07-10
23230,PRODUCT_020911_002,10086156,2031-05-18,0,1,,0,2018-10-16
23231,PRODUCT_210496_002,9593099,2030-08-27,1,0,,0,2018-07-25
23232,PRODUCT_210656_002,8431597,2028-06-29,0,1,,0,2018-12-18
23233,PRODUCT_209905_002,10130580,2024-04-19,0,1,,0,2019-01-31
23234,PRODUCT_207202_005,9433371,2029-09-15,0,1,,0,2017-12-12
23235,PRODUCT_206406_002,9757362,2024-08-30,0,1,,0,2017-12-20
23237,PRODUCT_211358_001,8993600,2030-12-11,0,1,,0,2018-09-06
23238,PRODUCT_205580_001,10010533,2031-01-28,0,1,,0,2018-07-03
23239,PRODUCT_209637_001,9108002,2026-01-20,0,1,,0,2017-12-20
23240,PRODUCT_206099_001,10076614,2034-10-20,0,1,,0,2018-10-12
23242,PRODUCT_211210_002,8545879,2030-08-31,0,1,,0,2018-10-24
23243,PRODUCT_205435_001,9988406,2030-02-03,0,1,,0,2019-04-09
23245,PRODUCT_207202_004,9320455,2031-12-15,0,1,,0,2017-12-12
23246,PRODUCT_208610_001,RE46617,2029-12-28,1,0,,0,2017-12-21
23248,PRODUCT_208276_004,9604901,2028-12-15,1,0,,0,2018-10-01
23249,PRODUCT_209091_002,7919598,2029-12-16,1,0,,0,2019-05-24
23250,PRODUCT_206627_004,9861584,2031-12-21,0,1,,0,2018-01-10
23251,PRODUCT_210331_001,8871241,2027-08-12,0,1,,0,2018-11-01
23252,PRODUCT_210563_003,8754091,2026-12-28,0,1,,0,2018-03-06
23254,PRODUCT_210496_001,9387208,2032-11-21,0,1,,0,2018-07-25
23255,PRODUCT_210563_001,9296753,2033-10-30,1,0,,0,2018-03-06
23256,PRODUCT_210259_001,7459554,2026-11-24,1,0,,0,2018-04-13
23257,PRODUCT_207202_003,9258035,2029-03-05,0,1,,0,2017-12-12
23258,PRODUCT_207202_005,9941931,2030-11-04,0,1,,0,2018-05-07
23260,PRODUCT_200678_003,8628799,2025-07-13,0,1,,0,2017-03-22
23261,PRODUCT_210861_001,10172861,2035-11-16,1,1,,0,2019-06-13
23262,PRODUCT_208780_001,10188637,2037-03-28,0,1,,0,2019-02-25
23263,PRODUCT_202880_004,10322120,2033-07-25,0,1,,0,2019-07-17
23264,PRODUCT_200603_002,9907794,2026-05-26,0,1,,0,2018-03-19
23266,PRODUCT_207202_006,9149577,2029-12-15,0,1,,0,2017-12-12
23267,PRODUCT_211230_001,10195151,2037-09-05,0,1,,0,2019-06-24
23268,PRODUCT_207318_002,7923564,2025-09-26,1,1,,0,2018-07-25
23269,PRODUCT_203214_002,RE41783,2025-12-08,1,0,,0,2018-06-28
23270,PRODUCT_209128_001,9744129,2027-01-05,0,1,,0,2018-11-28
23271,PRODUCT_201739_003,9238108,2027-02-20,0,1,,0,2017-12-15
23272,PRODUCT_210563_001,8754091,2026-12-28,0,1,,0,2018-03-06
23273,PRODUCT_207078_001,8877255,2033-10-22,1,0,,0,2018-06-12
23274,PRODUCT_211651_002,10189837,2031-10-20,1,1,,0,2019-02-27
23275,PRODUCT_207925_003,8883206,2033-02-27,0,1,,0,2019-05-29
23276,PRODUCT_020911_001,10022510,2031-05-18,0,1,,0,2018-08-13
23277,PRODUCT_208276_001,9604901,2028-12-15,1,0,,0,2018-11-02
23278,PRODUCT_210563_001,9655857,2036-03-03,0,1,,0,2018-03-06
23279,PRODUCT_204417_001,8535717,2026-02-22,0,1,,0,2019-01-11
23280,PRODUCT_210450_001,7056927,2024-09-10,1,1,,0,2018-08-20
23281,PRODUCT_207999_002,10174073,2033-06-17,1,0,,0,2019-01-15
23282,PRODUCT_204114_001,7378423,2027-05-29,1,1,,0,2013-06-06
23283,PRODUCT_205552_002,10106548,2033-06-03,1,1,,0,2018-10-26
23284,PRODUCT_210563_004,9725455,2033-06-03,1,0,,0,2018-03-06
23286,PRODUCT_208798_003,10022510,2031-05-18,0,1,,0,2018-08-13
23287,PRODUCT_209311_003,8927010,2032-03-23,0,1,,0,2018-09-07
23288,PRODUCT_202788_003,10016403,2027-01-25,0,1,,0,2018-08-10
23290,PRODUCT_208901_001,8921374,2033-06-21,0,1,,0,2018-12-18
23291,PRODUCT_207202_002,9320455,2031-12-15,0,1,,0,2017-12-12
23292,PRODUCT_207202_004,8961412,2030-11-17,0,1,,0,2017-12-12
23293,PRODUCT_201532_001,RE46965,2027-01-08,0,1,,0,2018-08-07
23294,PRODUCT_208624_001,10201541,2032-05-17,0,1,,0,2019-03-14
23295,PRODUCT_206321_001,10357616,2026-01-20,0,1,,0,2019-08-08
23296,PRODUCT_205636_002,7540282,2023-05-06,0,1,,0,2019-01-09
23297,PRODUCT_210874_003,8628799,2025-07-13,0,1,,0,2019-05-24
23298,PRODUCT_206321_001,8579869,2023-06-30,0,1,,0,2019-01-23
23299,PRODUCT_210563_004,8754091,2026-12-28,0,1,,0,2018-03-06
23300,PRODUCT_207202_002,8114021,2030-06-21,0,1,,0,2017-12-12
23301,PRODUCT_209184_001,7182961,2024-02-22,0,1,,0,2019-01-18
23302,PRODUCT_202714_003,7737112,2027-12-07,0,1,,0,2018-06-20
23303,PRODUCT_202514_001,9999593,2029-05-28,0,1,,0,2018-07-09
23304,PRODUCT_207202_002,8545402,2030-04-27,0,1,,0,2017-12-12
23307,PRODUCT_202834_003,8772497,2026-07-01,1,0,,0,2014-08-06
23308,PRODUCT_203975_001,8534281,2030-03-08,0,1,,0,2014-01-09
23309,PRODUCT_209863_003,8021335,2026-10-04,0,1,,0,2018-10-24
23311,PRODUCT_211651_001,8735392,2031-10-20,1,1,,0,2018-11-14
23312,PRODUCT_208313_010,9241948,2033-07-01,0,1,,0,2018-07-25
23313,PRODUCT_209355_001,8809307,2031-11-02,0,1,,0,2019-05-13
23319,PRODUCT_204417_002,8470367,2027-10-31,0,1,,0,2019-01-11
23320,PRODUCT_210428_001,9700530,2035-07-09,0,1,,0,2018-03-14
23321,PRODUCT_207202_005,8961412,2030-11-17,0,1,,0,2017-12-12
23322,PRODUCT_212038_004,9974752,2035-10-30,0,1,,0,2019-03-08
23323,PRODUCT_210563_003,10125140,2033-06-03,1,1,,0,2018-11-16
23324,PRODUCT_210922_001,9943538,2023-11-04,0,1,,0,2018-09-06
23325,PRODUCT_209311_002,9023389,2032-03-23,0,1,,0,2018-09-07
23326,PRODUCT_209128_001,8252329,2027-01-05,0,1,,0,2018-11-28
23327,PRODUCT_205832_002,6762180,2025-10-01,1,1,,0,2014-10-22
23328,PRODUCT_209863_002,9744302,2035-11-19,0,1,,0,2018-10-24
23329,PRODUCT_021829_003,9925150,2032-03-01,0,1,,0,2018-04-02
23330,PRODUCT_210563_001,7514444,2026-12-28,1,1,,0,2018-03-06
23331,PRODUCT_211994_001,9242986,2029-12-08,1,1,,0,2019-04-24
23334,PRODUCT_211321_001,8809322,2028-01-18,0,1,,0,2019-05-31
